"index","id","age","gender","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
"241","418555","1","0","10-19y","none","working class","","1","before 2015","0","0","10238","16000","sedan","1","0","1","0"
"242","344228","3","1","0-9y","university","upper class","0.7379948198","1","after 2015","1","0","10238","17000","sedan","0","0","0","0"
"243","809278","2","0","10-19y","none","working class","0.4273733643","1","before 2015","0","1","32765","10000","sedan","3","0","0","0"
"244","68145","0","0","0-9y","high school","poverty","0.4129918414","0","before 2015","0","0","10238","","sedan","0","0","0","1"
"245","128369","2","1","20-29y","university","upper class","0.6953231971","0","before 2015","1","1","32765","7000","sedan","3","1","1","0"
"246","194925","0","0","0-9y","high school","poverty","0.2912344135","0","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"247","303507","0","0","0-9y","high school","poverty","0.244133263","0","before 2015","1","1","10238","11000","sedan","0","0","0","1"
"248","244931","3","1","0-9y","university","upper class","0.5082740149","1","after 2015","1","1","10238","9000","sedan","0","0","0","0"
"249","570030","0","0","0-9y","none","poverty","0.2932584813","1","before 2015","0","1","10238","14000","sedan","0","0","0","0"
"250","918038","1","0","10-19y","none","poverty","0.3436417191","0","before 2015","0","0","10238","13000","sedan","0","1","0","1"
"251","102325","0","0","0-9y","university","poverty","0.5033225201","0","before 2015","0","0","10238","15000","sports car","0","0","0","1"
"252","653061","1","0","0-9y","university","upper class","","0","after 2015","0","1","10238","","sedan","0","0","0","0"
"253","706892","2","0","20-29y","university","upper class","0.6630513691","1","after 2015","1","1","10238","","sedan","2","0","0","0"
"254","761911","2","1","0-9y","none","poverty","0.2027084379","0","before 2015","0","1","32765","11000","sedan","0","0","0","1"
"255","271656","1","0","10-19y","high school","upper class","0.6653433293","1","before 2015","1","1","32765","12000","sedan","1","0","0","0"
"256","820690","3","1","30y+","university","upper class","0.5386236933","1","after 2015","1","1","10238","9000","sedan","8","0","5","0"
"257","622930","0","0","0-9y","high school","working class","0.4101367048","0","before 2015","0","0","10238","15000","sedan","0","0","0","0"
"258","81394","0","1","0-9y","none","poverty","0.3136455846","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"259","373844","1","1","0-9y","university","upper class","0.5073241356","1","before 2015","0","1","32765","12000","sedan","0","0","0","0"
"260","368392","0","1","0-9y","none","poverty","0.2095073884","0","before 2015","0","1","10238","14000","sedan","0","0","0","1"
"261","447175","0","0","0-9y","high school","working class","0.4907240543","1","before 2015","0","0","10238","15000","sedan","0","0","0","1"
"262","182095","2","1","20-29y","university","middle class","0.5814986743","1","before 2015","1","1","10238","14000","sedan","5","0","0","0"
"263","451696","1","0","0-9y","high school","upper class","0.6850359505","1","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"264","953021","1","1","0-9y","university","middle class","0.4739316494","1","after 2015","0","1","10238","","sedan","0","0","0","0"
"265","462465","0","1","0-9y","high school","working class","","0","before 2015","0","1","10238","11000","sedan","0","0","0","1"
"266","617007","2","1","10-19y","university","upper class","0.5128461364","1","after 2015","1","1","10238","10000","sedan","4","0","2","0"
"267","560773","2","1","10-19y","university","upper class","0.6624617559","1","after 2015","1","0","10238","13000","sedan","1","0","1","0"
"268","438008","2","0","20-29y","high school","upper class","0.5564133152","1","before 2015","0","0","10238","17000","sedan","1","0","4","0"
"269","212573","0","0","0-9y","high school","poverty","0.2673466585","0","before 2015","0","0","10238","17000","sedan","0","0","0","0"
"270","492516","3","0","30y+","university","upper class","0.8094112591","1","before 2015","1","1","10238","9000","sedan","5","0","4","0"
"271","538225","0","0","0-9y","none","poverty","0.367943548","0","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"272","658402","3","0","30y+","university","upper class","0.5033547112","0","before 2015","0","1","10238","11000","sedan","5","0","3","0"
"273","325516","3","0","0-9y","none","middle class","0.534287706","1","before 2015","1","1","10238","13000","sedan","0","0","0","0"
"274","200283","0","0","0-9y","university","middle class","","0","before 2015","0","1","32765","10000","sports car","0","0","0","0"
"275","913707","0","0","0-9y","high school","middle class","","0","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"276","905750","2","1","20-29y","none","middle class","0.4490117755","1","before 2015","1","1","32765","7000","sedan","7","0","1","1"
"277","107029","2","1","20-29y","university","upper class","0.8032523419","1","before 2015","0","1","10238","10000","sedan","2","0","3","0"
"278","304803","1","0","0-9y","high school","middle class","","1","before 2015","1","1","32765","8000","sports car","0","0","0","0"
"279","124204","0","0","0-9y","none","poverty","0.1861851147","0","before 2015","0","0","10238","17000","sedan","0","0","0","1"
"280","781586","2","0","10-19y","university","upper class","","1","after 2015","1","0","10238","13000","sedan","0","1","0","0"
"281","644662","1","1","10-19y","high school","working class","0.3151293556","0","before 2015","0","0","32765","","sedan","2","0","1","0"
"282","903407","0","1","0-9y","none","poverty","","0","before 2015","0","1","32765","12000","sedan","0","0","0","0"
"283","968669","3","0","30y+","university","upper class","0.4836380123","1","after 2015","1","1","32765","9000","sedan","4","1","2","0"
"284","993267","1","0","10-19y","high school","poverty","0.3858741008","1","before 2015","0","0","10238","14000","sedan","0","1","0","0"
"285","423938","3","1","30y+","high school","upper class","0.634372502","1","after 2015","1","0","32765","11000","sedan","11","1","5","0"
"286","125168","0","1","0-9y","high school","working class","0.3621741187","1","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"287","175635","1","0","10-19y","high school","poverty","","0","before 2015","1","1","32765","5000","sedan","0","2","3","1"
"288","525386","3","0","10-19y","university","upper class","0.6928836357","1","before 2015","1","1","10238","10000","sedan","2","0","1","0"
"289","500215","3","0","30y+","high school","upper class","0.5777028525","1","before 2015","0","1","10238","11000","sedan","2","0","3","0"
"290","572994","2","1","20-29y","university","upper class","0.6640650144","1","after 2015","1","1","10238","11000","sedan","0","1","1","0"
"291","58735","2","1","20-29y","high school","upper class","0.4897024063","0","after 2015","0","0","10238","","sedan","3","0","1","0"
"292","319953","1","0","0-9y","none","poverty","0.2828694809","0","before 2015","1","0","10238","13000","sports car","0","0","0","1"
"293","487355","2","1","0-9y","high school","working class","0.4317004118","0","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"294","232470","0","1","0-9y","university","poverty","0.1264534314","1","before 2015","0","1","10238","14000","sedan","0","0","0","1"
"295","565198","0","1","0-9y","none","poverty","0.2859976103","0","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"296","371727","1","1","10-19y","university","upper class","0.5430074429","1","after 2015","0","1","10238","15000","sedan","1","0","1","0"
"297","165944","1","1","10-19y","high school","middle class","0.3706567853","1","before 2015","0","1","32765","","sedan","6","0","1","0"
"298","532459","0","0","0-9y","high school","poverty","","0","before 2015","0","0","10238","18000","sports car","0","0","0","0"
"299","613091","3","0","20-29y","high school","upper class","0.791710111","1","after 2015","1","1","32765","11000","sedan","5","0","2","0"
"300","88882","1","0","10-19y","high school","working class","0.4717963087","0","before 2015","1","1","10238","5000","sedan","0","0","2","0"
"301","187197","1","1","10-19y","university","upper class","","0","before 2015","1","0","10238","12000","sedan","0","0","0","0"
"302","351757","1","0","10-19y","none","working class","0.6286331496","0","before 2015","1","1","21217","9000","sedan","0","1","2","1"
"303","735929","0","1","0-9y","high school","poverty","0.3448180556","0","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"304","224890","2","1","20-29y","high school","upper class","0.547822591","1","before 2015","0","0","10238","15000","sports car","5","0","1","0"
"305","864601","0","1","0-9y","high school","poverty","0.3398648346","0","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"306","485798","0","0","0-9y","high school","poverty","0.2897871439","0","after 2015","0","0","10238","13000","sedan","0","0","0","0"
"307","733833","0","1","0-9y","university","middle class","0.5979347865","1","before 2015","1","1","92101","13000","sedan","0","0","0","1"
"308","750465","1","0","0-9y","none","working class","0.3692930794","0","before 2015","0","1","10238","14000","sedan","0","0","0","1"
"309","660556","3","1","30y+","none","working class","0.417125037","1","before 2015","1","1","10238","9000","sedan","6","1","6","0"
"310","28109","2","1","20-29y","university","upper class","0.5702776706","1","before 2015","1","0","32765","7000","sedan","5","1","4","0"
"311","219960","2","0","20-29y","high school","middle class","0.534048338","1","before 2015","0","0","10238","16000","sports car","1","0","0","1"
"312","252894","2","1","20-29y","university","upper class","","0","after 2015","1","1","32765","11000","sedan","5","0","0","0"
"313","76297","2","1","0-9y","university","upper class","0.5968280062","1","after 2015","1","1","92101","13000","sedan","0","0","0","0"
"314","763891","3","0","30y+","university","upper class","0.6409488031","1","after 2015","1","1","10238","","sedan","2","1","4","0"
"315","403707","2","0","20-29y","high school","middle class","0.5860627512","0","before 2015","0","1","32765","13000","sports car","2","1","0","0"
"316","792734","2","0","0-9y","university","upper class","0.616824778","1","after 2015","1","1","10238","9000","sedan","0","0","0","0"
"317","268227","3","1","30y+","high school","middle class","0.3224660184","1","after 2015","1","1","10238","","sedan","2","0","1","0"
"318","519764","3","1","30y+","none","middle class","0.3449578647","1","before 2015","0","1","32765","15000","sedan","7","0","0","0"
"319","912172","0","1","0-9y","university","upper class","0.7154034228","1","after 2015","1","1","32765","10000","sedan","0","0","0","0"
"320","560068","1","1","10-19y","high school","working class","0.4082920062","1","before 2015","1","0","10238","10000","sedan","1","0","1","1"
"321","652414","0","1","0-9y","none","poverty","0.2708440122","0","before 2015","0","1","10238","","sedan","0","0","0","1"
"322","126077","1","0","10-19y","university","upper class","0.6067357147","1","before 2015","0","1","10238","12000","sedan","1","0","2","0"
"323","220269","3","0","30y+","university","upper class","0.5824680179","1","before 2015","0","1","10238","14000","sedan","1","1","3","0"
"324","136946","3","1","0-9y","high school","upper class","0.6062206448","1","before 2015","1","1","10238","","sedan","0","0","0","0"
"325","379940","1","1","0-9y","university","upper class","","1","before 2015","0","0","32765","12000","sedan","0","0","0","1"
"326","856902","1","0","10-19y","high school","middle class","0.7556338661","0","before 2015","0","1","10238","16000","sedan","0","0","0","1"
"327","241888","0","1","0-9y","university","poverty","0.2912086261","0","before 2015","0","1","32765","11000","sedan","0","0","0","1"
"328","908199","1","0","10-19y","university","upper class","0.6161117244","1","after 2015","0","0","10238","13000","sedan","0","0","0","0"
"329","373218","2","0","10-19y","high school","working class","0.4712361399","1","before 2015","0","0","10238","12000","sedan","0","0","0","0"
"330","656042","3","0","30y+","university","upper class","0.6782370223","1","after 2015","1","1","10238","","sedan","2","0","7","0"
